(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h055_03_upariṣṭādbr̥hatī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h055_04_upariṣṭādbr̥hatī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h055_06_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h094_12_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h055_02_upariṣṭādbr̥hatī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h104_25_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h015_15_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h094_01_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h059_12_anuṣᵭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h103_01_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h055_05_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h055_07_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h055_08_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h015_08_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h102_01_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h015_10_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h015_03_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h015_07_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h031_01_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h059_09_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h059_10_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h066_03_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h015_02_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h059_11_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h066_08_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h066_09_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h015_11_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h015_12_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h031_04_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h015_13_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h066_01_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h066_16_puraüṣṇih
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h094_02_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h066_04_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h066_07_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h015_06_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h031_02_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h015_09_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h094_05_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h089_04_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h089_02_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h089_01_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h089_03_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h094_03_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h094_07_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h066_05_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h094_09_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h015_01_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h031_09_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h066_17_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h094_11_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h016_05_br̥hatī alternating with satobr̥hatī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h066_02_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h094_04_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h015_05_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h066_19_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h066_06_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h066_18_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h094_08_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h031_07_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h102_02_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h096_03_prastārapaṅkti
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h094_10_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h094_06_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h096_04_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h015_14_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h096_05_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h102_03_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h015_04_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h031_03_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h031_05_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h055_01_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h031_06_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h096_06_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h031_08_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h032_16_br̥hatī alternating with satobr̥hatī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h074_04_br̥hatī alternating with satobr̥hatī
(1.0, 0.4980392156862745, 0.054901960784313725)	b07_h016_01_br̥hatī alternating with satobr̥hatī
