(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h066_03_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h074_09_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h020_03_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h079_04_paṅkti
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h007_06_anuṣtubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h084_03_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h073_02_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h082_01_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h021_02_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h066_04_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h050_01_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h052_01_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h073_03_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h073_07_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h052_11_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h007_05_anuṣtubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h052_09_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h006_07_paṅkti
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h052_16_paṅkti
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h021_04_paṅkti
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h039_05_paṅkti
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h010_02_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h010_05_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h010_06_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b05_h019_03_anuṣṭubh
