(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h017_15_virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h057_04_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h047_03_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h047_04_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h007_03_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h037_05_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h007_04_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h047_01_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h007_06_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h030_08_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h024_10_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h057_06_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h039_06_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h007_05_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h030_24_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h037_07_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h007_02_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h047_02_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h015_06_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h037_06_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h057_07_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h037_08_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h057_01_anuṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h055_09_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h032_07_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h032_13_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h030_11_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h052_01_gāyatrī
(1.0, 0.4980392156862745, 0.054901960784313725)	b04_h031_11_gāyatrī, probably arranged in tr̥cas
