(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h032_17_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h030_22_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h031_22_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h050_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h048_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h049_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h043_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h038_10_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h039_09_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h036_11_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h034_11_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h035_11_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h001_23_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h005_11_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h006_11_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h022_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h023_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h007_11_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h015_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h008_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h023_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h008_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h034_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h034_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h031_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h054_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h043_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h046_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h001_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h036_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h055_14_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h006_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h017_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h054_19_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h047_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h032_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h047_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h019_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h055_18_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h054_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h055_21_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h029_09_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h055_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h055_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h055_11_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h055_13_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h049_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h055_15_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h059_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h055_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h055_16_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h054_16_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h055_12_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h055_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h008_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h038_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h032_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h035_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h017_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h017_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h035_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h057_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h057_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h030_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h033_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h049_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h007_10_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h050_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h056_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h031_11_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h001_20_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h031_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h052_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h062_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h031_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h032_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h048_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h032_14_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h015_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h036_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h061_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h001_11_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h058_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h061_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h039_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h015_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h038_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h006_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h015_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h005_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h033_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h001_10_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h031_16_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h008_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h029_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h029_13_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h054_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h005_10_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h031_13_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h039_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h026_09_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h054_10_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h032_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h023_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h026_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h058_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h034_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h062_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h032_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h039_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h004_09_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h053_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h053_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h030_16_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h057_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h061_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h006_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h033_09_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h017_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h054_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h029_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h030_18_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h035_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h053_17_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h054_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h026_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h034_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h018_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h030_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h006_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h001_09_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h030_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h005_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h009_09_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h054_11_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h015_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h032_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h019_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h032_09_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h007_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h015_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h005_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h059_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h046_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h061_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h014_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h056_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h001_22_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h014_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h019_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h034_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h004_10_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h055_09_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h007_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h031_12_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h035_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h006_09_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h034_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h043_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h051_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h055_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h001_14_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h053_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h035_10_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h054_21_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h028_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h005_09_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h058_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h030_13_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h053_24_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h032_12_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h046_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h022_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h058_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h006_10_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h053_09_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h006_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h014_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h004_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h055_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h036_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h050_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h036_10_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h056_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h014_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h038_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h007_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h031_10_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h007_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h030_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h053_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h025_04_virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h004_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h023_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h007_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h020_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h029_16_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h058_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h005_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h056_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h018_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h056_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h019_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h054_15_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h056_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h033_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h056_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h021_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h030_15_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h053_23_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h039_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h020_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h039_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h004_07_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h007_08_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b03_h008_02_triṣṭubh
