(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_18_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_21_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_07_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_09_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_16_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h079_03_jagatī
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_17_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_05_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_13_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_04_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_19_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_11_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_12_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_10_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_14_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_20_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_08_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_02_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_06_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_01_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h109_15_dvipadā virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h091_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h097_44_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h093_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h097_42_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h088_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h097_54_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h097_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h087_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h097_19_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h097_43_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h094_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h088_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h091_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h085_12_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h097_21_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h069_10_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h097_11_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h090_06_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h096_17_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h095_01_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h090_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h090_04_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h082_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h085_11_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h110_10_virāj
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h096_02_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h089_03_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h094_05_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h097_13_triṣṭubh
(1.0, 0.4980392156862745, 0.054901960784313725)	b09_h087_03_triṣṭubh
